=== SHEET: Balance des comptes ===
OPEN BEE FRANCE |  |  |  |  |  |  | Balance des comptes |  |  |  |  | Période du | 2025-01-01 00:00:00 |  | 
 |  |  |  |  |  |  |  |  |  |  |  | au | 2025-09-15 00:00:00 |  | 
 |  |  |  |  |  |  | Complète |  |  |  |  | Tenue de compte : EURO |  |  | 
© Sage - Sage 100 Comptabilité Premium 11.02 |  |  |  |  |  |  | Date de tirage |  | 2025-09-28 00:00:00 |  | 22:01:40 |  | Page : | 1 | 
Numéro
de
compte |  |  |  |  |  |  |  | Mouvements |  |  |  |  | Soldes |  | 
 |  |  |  | Intitulé des comptes |  |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  | Débit |  |  | Crédit |  | Débit |  | Crédit | 
62350020 |  | PUBLICATION MEDIA MARKETING DIGITAL |  |  |  |  |  | 37788.11 |  | 15628.3 |  | 22159.81 |  |  | 
62359000 |  | REUNIONS COMMERCIALES |  |  |  |  |  | 49142.33 |  | 8335 |  | 40807.33 |  |  | 
62360000 |  | COMM ET EVENEMENTS INTERNES |  |  |  |  |  | 68.42 |  |  |  | 68.42 |  |  | 
62361000 |  | DON SPONSORING/EVENEMENTS PARTENAIR |  |  |  |  |  | 21453.18 |  | 13630 |  | 7823.18 |  |  | 
62370000 |  | CHALLENGES |  |  |  |  |  | 21951.96 |  |  |  | 21951.96 |  |  | 
62380000 |  | DIVERS (DONS, POURBOIRES...) |  |  |  |  |  | 3000 |  |  |  | 3000 |  |  | 
62390000 |  | SALON/FOIRE/EXPO |  |  |  |  |  | 590 |  |  |  | 590 |  |  | 
62410000 |  | TRANSPORTS SUR ACHATS |  |  |  |  |  | 461.62 |  |  |  | 461.62 |  |  | 
62500000 |  | FRAIS DEP DIVERS |  |  |  |  |  | 20834.4 |  |  |  | 20834.4 |  |  | 
62500200 |  | FRAIS DEPLAC. TAVERNIER F.X. |  |  |  |  |  | 21.1 |  |  |  | 21.1 |  |  | 
62512000 |  | FRAIS DEP MARC BALLEYDIER |  |  |  |  |  | 9886.54 |  |  |  | 9886.54 |  |  | 
62516100 |  | FRAIS DEPLAC. CAILLON |  |  |  |  |  | 224.04 |  |  |  | 224.04 |  |  | 
62516200 |  | FRAIS DEPLAC. VINCENT Stéphanie |  |  |  |  |  | 1867.67 |  |  |  | 1867.67 |  |  | 
62516300 |  | FRAIS DEPLAC. ELMALIKI |  |  |  |  |  | 1505.07 |  |  |  | 1505.07 |  |  | 
62516600 |  | FRAIS DEPLAC. LAPERRIERE |  |  |  |  |  | 499.06 |  |  |  | 499.06 |  |  | 
62516700 |  | FRAIS DEPLAC. VUERLI Eric |  |  |  |  |  | 1529.21 |  |  |  | 1529.21 |  |  | 
62517300 |  | PLAIRE STEPHANE |  |  |  |  |  | 1700.82 |  |  |  | 1700.82 |  |  | 
62517400 |  | FRAIS DE DEPLAC. PASTINI |  |  |  |  |  | 3947.37 |  |  |  | 3947.37 |  |  | 
62517600 |  | FRAIS DEPLAC. JAYNE Camille |  |  |  |  |  | 2829.27 |  |  |  | 2829.27 |  |  | 
62517700 |  | JULIENNE Paul |  |  |  |  |  | 749.86 |  |  |  | 749.86 |  |  | 
62517800 |  | FRAIS DEPLAC. GRENIER R. |  |  |  |  |  | 1251.15 |  |  |  | 1251.15 |  |  | 
62518100 |  | FRAIS DE DEPLAC. SOMVILLE |  |  |  |  |  | 765.83 |  |  |  | 765.83 |  |  | 
62518200 |  | FRAIS DE DEPLAC. GLEN Ewan |  |  |  |  |  | 8015.93 |  | 1519.01 |  | 6496.92 |  |  | 
62518400 |  | FRAIS DEPLAC. JAFFRES |  |  |  |  |  | 1924.49 |  |  |  | 1924.49 |  |  | 
62518500 |  | FRAIS DE DEPLAC. DUMAIS |  |  |  |  |  | 1819.03 |  |  |  | 1819.03 |  |  | 
62518600 |  | FRAIS DE DEPLAC. TOM BENBELKACEM |  |  |  |  |  | 761.12 |  |  |  | 761.12 |  |  | 
62518700 |  | FRAIS DEPLAC. J. FABRY |  |  |  |  |  | 1567.88 |  |  |  | 1567.88 |  |  | 
62519000 |  | FRAIS DEP PLUVINAGE ANGELIQUE |  |  |  |  |  | 595.34 |  |  |  | 595.34 |  |  | 
62521400 |  | FRAIS DEPLAC. AVET |  |  |  |  |  | 250.52 |  |  |  | 250.52 |  |  | 
62521900 |  | FRAIS DEPLAC. VELOSO |  |  |  |  |  | 165.81 |  |  |  | 165.81 |  |  | 
62523100 |  | FRAIS DEPLAC. MERMILLOD |  |  |  |  |  | 785.68 |  |  |  | 785.68 |  |  | 
62523300 |  | FRAIS DEPLAC. BREVET |  |  |  |  |  | 4600.68 |  |  |  | 4600.68 |  |  | 
62524900 |  | FRAIS DEPLAC. GHEMMOUR |  |  |  |  |  | 386.69 |  |  |  | 386.69 |  |  | 
62525600 |  | FRAIS DEPLAC. JURIN |  |  |  |  |  | 235.31 |  |  |  | 235.31 |  |  | 
62525700 |  | DEPLAC. ROCCA Florent |  |  |  |  |  | 2868.01 |  |  |  | 2868.01 |  |  | 
62526200 |  | FRAIS DEPLAC. OUILI Anes |  |  |  |  |  | 1009.27 |  |  |  | 1009.27 |  |  | 
62526300 |  | FRAIS DEPLAC. YILDIZ |  |  |  |  |  | 4561.87 |  | 1368.57 |  | 3193.3 |  |  | 
62526400 |  | FRAIS DEPLAC. BEAUHAIRE |  |  |  |  |  | 4607.99 |  |  |  | 4607.99 |  |  | 
62527100 |  | FRAIS DEPLAC. BERART Cynthia |  |  |  |  |  | 3512.76 |  |  |  | 3512.76 |  |  | 
62527200 |  | FRAIS DEPLAC. FOURNILLON |  |  |  |  |  | 3450.01 |  |  |  | 3450.01 |  |  | 
62527300 |  | FRAIS DEPLAC. PEYRONDET |  |  |  |  |  | 1645.42 |  |  |  | 1645.42 |  |  | 
62533000 |  | LIBELLÉ À DÉFINIR |  |  |  |  |  | 385.5 |  |  |  | 385.5 |  |  | 
62541000 |  | FRAIS DEP ALBERTO SIGNORA |  |  |  |  |  | 1126.86 |  | 128 |  | 998.8599999999999 |  |  | 
62543000 |  | FRAIS DEP YASSINE BENBELKACEM |  |  |  |  |  | 598.72 |  |  |  | 598.72 |  |  | 
62548000 |  | FRAIS DEPLAC. MORENO |  |  |  |  |  | 66.25 |  |  |  | 66.25 |  |  | 
62549000 |  | FRAIS DEPLAC. ORY |  |  |  |  |  | 1950.95 |  |  |  | 1950.95 |  |  | 
62562100 |  | FRAIS DEPLAC. BENNACER |  |  |  |  |  | 1604.05 |  |  |  | 1604.05 |  |  | 
62562500 |  | FRAIS DEPLAC. PELISSIER Jérôme |  |  |  |  |  | 1954.24 |  |  |  | 1954.24 |  |  | 
62563000 |  | FRAIS DEPLAC. DIVERS |  |  |  |  |  | 735.67 |  |  |  | 735.67 |  |  | 
62563100 |  | FRAIS DEPLAC. OUVRIER |  |  |  |  |  | 17.18 |  |  |  | 17.18 |  |  | 
62563200 |  | FRAIS DEPLAC. BRIGNON |  |  |  |  |  | 77.5 |  |  |  | 77.5 |  |  | 
62563500 |  | FRAIS DEPLAC. G. DEPOILLY |  |  |  |  |  | 1418.69 |  |  |  | 1418.69 |  |  | 
62563510 |  | FRAIS DEPLAC. HARFOUCHE Nathalie |  |  |  |  |  | 1172.01 |  |  |  | 1172.01 |  |  | 
62563600 |  | FRAIS DEPLAC. DESOULIERE Anne-Valér |  |  |  |  |  | 1324.36 |  |  |  | 1324.36 |  |  | 
62563700 |  | FRAIS DEPLAC. ANTUNES Aurélie |  |  |  |  |  | 1895.58 |  |  |  | 1895.58 |  |  | 
62563800 |  | FRAIS DEPLAC. AUGER Thi-Anh |  |  |  |  |  | 1953.47 |  |  |  | 1953.47 |  |  | 
62564000 |  | VLIN ANTHONY FRAIS DEPLAC. |  |  |  |  |  | 92.45 |  |  |  | 92.45 |  |  | 
62564100 |  | FRAIS DEPLAC. ANTONIOTTI Bruno |  |  |  |  |  | 906.99 |  |  |  | 906.99 |  |  | 
62564300 |  | FRAIS DEPLAC DARY Guillaume |  |  |  |  |  | 1666.28 |  |  |  | 1666.28 |  |  | 
62564400 |  | FRAIS DEPLACEMENT Pierre SEYNAEVE |  |  |  |  |  | 427.5 |  |  |  | 427.5 |  |  | 
62564500 |  | FRAIS DEPLAC. SAIDI Mehdi |  |  |  |  |  | 1703.59 |  |  |  | 1703.59 |  |  | 
62564600 |  | FRAIS DEPLAC. VIALLE Matthieu |  |  |  |  |  | 4321.3 |  |  |  | 4321.3 |  |  | 
62564700 |  | FRAIS DEPLAC. YUCE Aslan |  |  |  |  |  | 294.1 |  |  |  | 294.1 |  |  | 
62564800 |  | FRAIS DEPLAC RIGAUD Vanessa |  |  |  |  |  | 124.08 |  |  |  | 124.08 |  |  | 
62564900 |  | FRAIS DEPLAC LOR Hong |  |  |  |  |  | 1311.08 |  |  |  | 1311.08 |  |  | 
62566000 |  | FRAIS DEPLAC. VAILLANT |  |  |  |  |  | 6050.89 |  |  |  | 6050.89 |  |  | 
62566100 |  | FRAIS DEPLAC MOREAU Gwenaël |  |  |  |  |  | 22.4 |  |  |  | 22.4 |  |  | 
62568000 |  | FRAIS DEPLAC. CAPRON |  |  |  |  |  | 1536.88 |  |  |  | 1536.88 |  |  | 
62569800 |  | FRAIS DE DEPLAC. |  |  |  |  |  | 696.55 |  |  |  | 696.55 |  |  | 
62570000 |  | FRAIS DE RECEPTIONS |  |  |  |  |  | 32711.99 |  |  |  | 32711.99 |  |  | 
62570010 |  | FRAIS DEPLAC. JAFFRES Lilian |  |  |  |  |  | 329.1 |  |  |  | 329.1 |  |  | 
62600000 |  | FRAIS POSTAUX ET TÉLÉCOM. |  |  |  |  |  | 1897.53 |  | 1710.66 |  | 186.8699999999999 |  |  | 
62610000 |  | FRAIS POSTAUX |  |  |  |  |  | 3099.38 |  |  |  | 3099.38 |  |  | 
62611000 |  | COLIS POSTAUX |  |  |  |  |  | 866.82 |  | 91 |  | 775.82 |  |  | 
62620000 |  | TÉLÉPHONE |  |  |  |  |  | 90.86 |  |  |  | 90.86 |  |  | 
62621000 |  | TELEPHONE ORANGE |  |  |  |  |  | 20472.33 |  | 3786.44 |  | 16685.890000000003 |  |  | 
62622000 |  | ABONNEMENTS INTERNET |  |  |  |  |  | 650 |  | 65 |  | 585 |  |  | 
62700000 |  | SERVICES BANCAIRES ET ASSIMILÉS |  |  |  |  |  | 606.98 |  |  |  | 606.98 |  |  | 
62720000 |  | FRAIS EMISSION EMPRUNTS |  |  |  |  |  | 2668.56 |  |  |  | 2668.56 |  |  | 
62780000 |  | AUTRES FRAIS & COM BANCAIRES |  |  |  |  |  | 28817.02 |  | 4827.43 |  | 23989.59 |  |  | 
62810000 |  | CONCOURS DIVERS |  |  |  |  |  | 9892.15 |  | 2735.42 |  | 7156.73 |  |  | 
62840000 |  | FRAIS DE RECRUTEMENT DE PERSONNEL |  |  |  |  |  | 72.45 |  |  |  | 72.45 |  |  | 
62850000 |  | FRAIS DE FORMATION |  |  |  |  |  | 20658.69 |  | 16804.19 |  | 3854.5 |  |  | 
63120000 |  | TAXE D'APPRENTISSAGE |  |  |  |  |  | 16478.89 |  |  |  | 16478.89 |  |  | 
63330000 |  | FORMATION PROF CONTINUE |  |  |  |  |  | 33638.52 |  |  |  | 33638.52 |  |  | 
63340000 |  | EFFORT CONSTRUCTION |  |  |  |  |  | 12568.61 |  |  |  | 12568.61 |  |  | 
63350000 |  | TAXE D'APPRENTISSAGE |  |  |  |  |  | 2513.71 |  |  |  | 2513.71 |  |  | 
63511200 |  | CVAE |  |  |  |  |  | 4394 |  | 262 |  | 4132 |  |  | 
63514000 |  | TAXE SUR LES VÉHICULES DES SOCIÉTÉS |  |  |  |  |  | 25080 |  |  |  | 25080 |  |  | 
63700000 |  | AUTRES ORGAN. (AUTRES IMPÔTS ...) |  |  |  |  |  | 88.9 |  |  |  | 88.9 |  |  | 
63740000 |  | IMPOTS ET TAXES ETRANGER |  |  |  |  |  | 1630.57 |  |  |  | 1630.57 |  |  | 
64110000 |  | SALAIRES APPOINTEMENTS |  |  |  |  |  | 2764005.94 |  | 89726.37 |  | 2674279.57 |  |  | 
64120000 |  | CONGÉS PAYÉS |  |  |  |  |  | 2243250.02 |  | 2438330.83 |  |  |  | 195080.81000000006 | 
64130000 |  | PRIMES ET GRATIFICATIONS |  |  |  |  |  | 300511.34 |  | 416383.14 |  |  |  | 115871.79999999999 | 
64140000 |  | INDEMNITÉS AVANTAGES DIVERS |  |  |  |  |  | 102006.28 |  |  |  | 102006.28 |  |  | 
64144000 |  | INDEMNITES LICENCIEMENT |  |  |  |  |  | 7748.85 |  |  |  | 7748.85 |  |  | 
64510000 |  | COTISATIONS URSSAF |  |  |  |  |  | 869927.37 |  |  |  | 869927.37 |  |  | 
64532000 |  | COT. CAISSE RETRAITE CADRES |  |  |  |  |  | 311807.37 |  |  |  | 311807.37 |  |  | 
64580000 |  | COTISATIONS AUTRES ORGANISMES |  |  |  |  |  | 536.01 |  | 17538.35 |  |  |  | 17002.34 | 
64582000 |  | CHARGES SOCIALES S/CONGÉS PAYÉS |  |  |  |  |  | 913663.4 |  | 994552.63 |  |  |  | 80889.22999999998 | 
64700000 |  | AUTRES CHARGES SOCIALES |  |  |  |  |  | 107021.6 |  | 166553.26 |  |  |  | 59531.66 | 
64750000 |  | MEDECINE DU TRAVAIL |  |  |  |  |  | 7964 |  |  |  | 7964 |  |  | 
65112000 |  | REDEVANCES MB2I GESTION LICENCE |  |  |  |  |  | 963 |  |  |  | 963 |  |  | 
65170000 |  | REDEVANCES REGUS UK |  |  |  |  |  | 3145.5 |  | 1922.25 |  | 1223.25 |  |  | 
65600000 |  | PERTES DE CHANGE |  |  |  |  |  | 9940.98 |  |  |  | 9940.98 |  |  | 
65800000 |  | CHARGES DE GESTION COURANTE |  |  |  |  |  | 30.61 |  |  |  | 30.61 |  |  | 
66110000 |  | INTÉRÊTS SUR EMPRUNTS |  |  |  |  |  | 67697.2 |  | 40568.8 |  | 27128.399999999994 |  |  | 
66111600 |  | Intérêts emprunts et dettes assimil |  |  |  |  |  | 189972.22 |  | 189972.22 |  |  |  |  | 
66160000 |  | AGIOS |  |  |  |  |  | 420.62 |  |  |  | 420.62 |  |  | 
66600000 |  | PERTES DE CHANGE |  |  |  |  |  | 170.51 |  |  |  | 170.51 |  |  | 
66810000 |  | COMMISSION DE FINANCEMENT |  |  |  |  |  | 3247.51 |  |  |  | 3247.51 |  |  | 
67120000 |  | AMENDES & PÉNALITÉS FISCALES |  |  |  |  |  | 36479 |  |  |  | 36479 |  |  | 
68111000 |  | DOT/AMORT. IMMOB. INCOPORELLES |  |  |  |  |  | 1324248.66 |  | 1324248.66 |  |  |  |  | 
68111100 |  | DOT AMORTT IMM INCORP.SS TRAITANCE |  |  |  |  |  | 57996 |  | 57996 |  |  |  |  | 
68112000 |  | DOT/AMORT. IMMOB. CORPORELLES |  |  |  |  |  | 118056.6 |  | 118056.6 |  |  |  |  | 
68150000 |  | DOT/PROV. RISQUES & CHARGES EXPL. |  |  |  |  |  | 2316231 |  | 2578977 |  |  |  | 262746 | 
69900000 |  | CIR-CII |  |  |  |  |  | 115755 |  |  |  | 115755 |  |  | 
70100001 |  | LIC OP KM Ventes FR |  |  |  |  |  | 12448.8 |  | 109342.89 |  |  |  | 96894.09 | 
70100002 |  | LIC CLOUD  KM Ventes FR |  |  |  |  |  | 77129.9 |  | 1345385.72 |  |  |  | 1268255.82 | 
70100003 |  | LIC OP ORANGE Ventes FR |  |  |  |  |  |  |  | 22354.06 |  |  |  | 22354.06 | 
70100004 |  | LIC CLOUD  ORANGE Ventes FR |  |  |  |  |  | 35499.54 |  | 592807.71 |  |  |  | 557308.1699999999 | 
70100005 |  | LIC OP AUTRES PARTENAIRES Ventes FR |  |  |  |  |  | 23261.32 |  | 85861.64 |  |  |  | 62600.32 | 
70100006 |  | LIC CLOUD  AUTRE PART. Vtes FR |  |  |  |  |  | 26437724.41 |  | 24344497.94 |  | 2093226.4699999988 |  |  | 
70100007 |  | LIC OP VENTES DIRECTES Ventes FR |  |  |  |  |  | 105443.73 |  | 303614.1 |  |  |  | 198170.37 | 
70100008 |  | LIC CLOUD  Vtes DIRECTES Vtes FR |  |  |  |  |  | 13370.5 |  | 332493.73 |  |  |  | 319123.23 | 
70100012 |  | LICENCES CLOUD  ASIE |  |  |  |  |  |  |  | 94.5 |  |  |  | 94.5 | 
70100013 |  | ON PREMISE AFRIQUE |  |  |  |  |  |  |  | 384 |  |  |  | 384 | 
70100016 |  | LIC CLOUD TOSHIBA FR |  |  |  |  |  | 6471 |  | 262690.31 |  |  |  | 256219.31 | 
70100018 |  | LIC OP TOSHIBA FR |  |  |  |  |  |  |  | 21867.5 |  |  |  | 21867.5 | 
70100101 |  | LIC OP KM Ventes EU |  |  |  |  |  |  |  | 19485.79 |  |  |  | 19485.79 | 
70100102 |  | LIC CLOUD  KM Ventes EU |  |  |  |  |  |  |  | 39245.03 |  |  |  | 39245.03 | 
70100105 |  | LIC OP AUTRES PARTENAIRES Ventes EU |  |  |  |  |  |  |  | 19652.8 |  |  |  | 19652.8 | 
70100106 |  | LIC CLOUD  AUTRE PART. Vtes EU |  |  |  |  |  | 1377.6 |  | 17084.08 |  |  |  | 15706.480000000001 | 
70100108 |  | LIC CLOUD  Vtes DIRECTES Vtes EU |  |  |  |  |  |  |  | 13989.42 |  |  |  | 13989.42 | 
70100201 |  | LIC OP KM Ventes Export |  |  |  |  |  |  |  | 40377.1 |  |  |  | 40377.1 | 
70100202 |  | LIC CLOUD  KM Ventes Export |  |  |  |  |  |  |  | 28165.74 |  |  |  | 28165.74 | 
70100205 |  | LIC OP AUTRES PARTENAIRES Vtes Exp. |  |  |  |  |  |  |  | 47182.1 |  |  |  | 47182.1 | 
70100208 |  | LIC CLOUD  Vtes DIRECTES Vtes Exp. |  |  |  |  |  |  |  | 2262 |  |  |  | 2262 | 
70100210 |  | LIC CLOUD  AUTRE PART. Vtes Exp. |  |  |  |  |  | 5093.6 |  | 48096.55 |  |  |  | 43002.950000000004 | 
70100213 |  | LIC OP AFRIQUE Ventes Export |  |  |  |  |  |  |  | 1701 |  |  |  | 1701 | 
70100215 |  | LIC OP  ASIE Ventes Export |  |  |  |  |  |  |  | 540 |  |  |  | 540 | 
70100305 |  | LIC OP AUTRES PARTENAIRES Vtes Dom |  |  |  |  |  | 2505.4 |  | 11624.1 |  |  |  | 9118.7 | 
70100307 |  | LIC OP Vtes DIRECTES Vtes DomTom |  |  |  |  |  |  |  | 2580 |  |  |  | 2580 | 
70100308 |  | LIC CLOUD  Vtes DIRECTES Vtes Dom |  |  |  |  |  |  |  | 1800 |  |  |  | 1800 | 
70100310 |  | LIC CLOUD  AUTRE PART. Vtes Dom |  |  |  |  |  | 24429.96 |  | 109483.34 |  |  |  | 85053.38 | 
70100405 |  | VENTES FRANCE EXO |  |  |  |  |  |  |  | 6650 |  |  |  | 6650 | 
70100508 |  | LIC CLOUD AUTRE PART. St Barth |  |  |  |  |  | 2741.2 |  | 996.8 |  | 1744.3999999999999 |  |  | 
70600001 |  | MAINT. OP KM Ventes FR |  |  |  |  |  | 3315.91 |  | 15079.71 |  |  |  | 11763.8 | 
70600002 |  | INSTALL S/SITE KM Ventes FR |  |  |  |  |  | 600 |  | 73244.5 |  |  |  | 72644.5 | 
70600007 |  | MAINT. OP AUTRES PARTE Ventes FR |  |  |  |  |  | 23928.5 |  | 100711.72 |  |  |  | 76783.22 | 
70600008 |  | INSTALL S/SITE AUTRES PARTE Vtes FR |  |  |  |  |  | 18281 |  | 96939.77 |  |  |  | 78658.77 | 
70600010 |  | MAINT. OP VENTES DIREC Ventes FR |  |  |  |  |  |  |  | 8733.89 |  |  |  | 8733.89 | 
70600011 |  | INSTALL S/SITE Vtes DIREC Vtes FR |  |  |  |  |  | 32451.25 |  | 161951.64 |  |  |  | 129500.39000000001 | 
70600012 |  | INSTALL DISTANCE Vtes DIR Vtes FR |  |  |  |  |  | 25091.5 |  | 85901.34 |  |  |  | 60809.84 | 
70600013 |  | FORMATIONS Ventes FR |  |  |  |  |  | 8270 |  | 19982.02 |  |  |  | 11712.02 | 
70600014 |  | INSTALL S/SITE TOSHIBA FR |  |  |  |  |  |  |  | 833 |  |  |  | 833 | 
70600020 |  | MAINTENANCE OP TOSHIBA |  |  |  |  |  |  |  | 10765.3 |  |  |  | 10765.3 | 
70600101 |  | MAINT. OP KM Ventes EU |  |  |  |  |  |  |  | 7212.88 |  |  |  | 7212.88 | 
70600107 |  | MAINT. OP AUTRES PARTE Ventes EU |  |  |  |  |  | 13639.8 |  | 155114.66 |  |  |  | 141474.86000000002 | 
70600108 |  | INSTALL S/SITE AUTRES PARTE Vtes EU |  |  |  |  |  |  |  | 9086 |  |  |  | 9086 | 
70600113 |  | FORMATIONS Ventes EU |  |  |  |  |  |  |  | 936 |  |  |  | 936 | 
70600201 |  | MAINTENANCE OP KM Ventes Export |  |  |  |  |  |  |  | 1368.4 |  |  |  | 1368.4 | 
70600207 |  | MAINT. OP AUTRES PARTE Vtes Export |  |  |  |  |  | 124 |  | 35656.53 |  |  |  | 35532.53 | 
70600208 |  | INSTALL S/SITE AUTRE PARTE Vts EXPO |  |  |  |  |  | 7799.8 |  | 35520.8 |  |  |  | 27721.000000000004 | 
70600209 |  | INSTALL DISTANCE AUTRE PAR Vts Exp. |  |  |  |  |  |  |  | 36800 |  |  |  | 36800 | 
70600213 |  | FORMATIONS Ventes Export |  |  |  |  |  | 936 |  | 720 |  | 216 |  |  | 
70600307 |  | MAINT. OP AUTRES PARTE Vtes DomTom |  |  |  |  |  |  |  | 2174.8 |  |  |  | 2174.8 | 
70600308 |  | INSTALL S/SITE AUTRES PARTE Vts Dom |  |  |  |  |  |  |  | 17017 |  |  |  | 17017 | 
70600310 |  | MAINT. OP Vtes DIREC Vtes DomTom |  |  |  |  |  |  |  | 2010 |  |  |  | 2010 | 
70600311 |  | INSTALL S/SITE Vtes DIREC Vtes Dom |  |  |  |  |  | 159 |  | 4998 |  |  |  | 4839 | 
70600312 |  | INSTALL DISTANCE Vtes DIR Vtes Dom |  |  |  |  |  |  |  | 1190 |  |  |  | 1190 | 
70600313 |  | FORMATIONS Ventes DomTom |  |  |  |  |  | 1486.5 |  | 9896 |  |  |  | 8409.5 | 
70670000 |  | PRESTATIONS DE SERVICES Ventes FR |  |  |  |  |  | 350 |  | 650 |  |  |  | 300 | 
70670001 |  | AUTRES Ventes FR |  |  |  |  |  | 72961.63 |  | 262568.14 |  |  |  | 189606.51 | 
72100000 |  | PROD. IMMOBILISÉE - INCORP- SALAIRE |  |  |  |  |  |  |  | 518538 |  |  |  | 518538 | 
72100100 |  | PROD IMMOB-INCORP- SS TRAITANCE |  |  |  |  |  |  |  | 773256 |  |  |  | 773256 | 
74000000 |  | SUBVENTIONS D'EXPLOITATION |  |  |  |  |  | 1000 |  | 6000 |  |  |  | 5000 | 
75600000 |  | GAINS DE CHANGE |  |  |  |  |  |  |  | 8031.23 |  |  |  | 8031.23 | 
75800000 |  | PRODUITS DIVERS DE GESTION COURANTE |  |  |  |  |  |  |  | 102.56 |  |  |  | 102.56 | 
76300000 |  | REVENUS DES AUTRES CRÉANCES |  |  |  |  |  |  |  | 168 |  |  |  | 168 | 
77200000 |  | PRODUITS /EXO ANTÉRIEURS |  |  |  |  |  |  |  | 6883.77 |  |  |  | 6883.77 | 
77520000 |  | PRODUITS CESSION IMMO CORPORELLES |  |  |  |  |  |  |  | 1666.67 |  |  |  | 1666.67 | 
78150000 |  | REP/PROV. RSIQUES & CHARGES EXPLOIT |  |  |  |  |  |  |  | 138107 |  |  |  | 138107 | 
79100000 |  | TRANSFERTS DE CHARGES EXPLOITATION |  |  |  |  |  |  |  | 7440 |  |  |  | 7440 | 
79140000 |  | AVANTAGES EN NATURE |  |  |  |  |  |  |  | 85322.83 |  |  |  | 85322.83 | 
89000000 |  | BILAN D'OUVERTURE |  |  |  |  |  | 589468.54 |  | 589468.54 |  |  |  |  | 
 |  |  |  |  | Totaux comptes de bilan |  |  | 93623138.91000001 |  | 96474292.52000003 |  |  |  | 2851153.6100000143 | 
 |  |  |  |  | Totaux comptes de gestion |  |  | 43598102.859999985 |  | 40746949.25000001 |  | 2851153.609999977 |  |  | 
 |  |  |  |  | Totaux de la balance |  |  | 137221241.76999998 |  | 137221241.77000004 |  |  |  |  | 
